match_id,season,matchday,match_datetime,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,result,venue,attendance,home_elo,home_pi,home_points_l5,home_points_l10,home_goals_scored_l5,home_goals_conceded_l5,away_elo,away_pi,away_points_l5,away_points_l10,away_goals_scored_l5,away_goals_conceded_l5,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,post_home_possession,post_home_shots,post_home_shots_on_target,post_home_big_chances,post_home_passes,post_home_pass_accuracy,post_home_tackles,post_home_interceptions,post_home_fouls,post_home_corners,post_home_yellow_cards,post_home_red_cards,post_away_possession,post_away_shots,post_away_shots_on_target,post_away_big_chances,post_away_passes,post_away_pass_accuracy,post_away_tackles,post_away_interceptions,post_away_fouls,post_away_corners,post_away_yellow_cards,post_away_red_cards,temperature_celsius,humidity_percent,wind_speed_kmh,precipitation_mm,rest_days_home,rest_days_away,travel_distance_km,home_prev_season_position,home_prev_season_points,home_prev_season_wins,home_prev_season_goal_diff,away_prev_season_position,away_prev_season_points,away_prev_season_wins,away_prev_season_goal_diff,h2h_total_matches,h2h_home_wins,h2h_draws,h2h_away_wins,elo_diff,pi_diff,form_diff_l5,goal_diff_l5,prev_season_position_diff,prev_season_points_diff,home_was_top_tier,home_was_bottom_tier,away_was_top_tier,away_was_bottom_tier,home_is_new_team,away_is_new_team,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_match_count,rest_days_diff,home_rest_advantage,away_rest_advantage,home_rest_category,away_rest_category,day_of_week,month,year,is_midweek,is_hot,is_cold,is_rainy,is_heavy_rain,is_windy,is_extreme_weather,is_home,target_home_win,target_draw,target_away_win,target_multiclass,target_home_goals,target_away_goals,target_total_goals,has_detailed_stats,has_odds,has_ratings,has_weather
5636,2024-2025,11,2024-10-23 19:00:00,Hannover II,Arminia Bielefeld,68,30,1,4,A,,,1498.66125922697,0.4310624501572507,7.0,11.0,1.8,1.2,1575.4462418003393,0.5919605592316737,7.0,18.0,1.0,1.2,3.32,3.77,2.03,0.30120481927710846,0.26525198938992045,0.4926108374384237,55.0,23.0,6.0,3.0,406.0,69.0,30.0,8.0,12.0,5.0,2.0,0.0,45.0,16.0,7.0,1.0,328.0,66.0,25.0,8.0,10.0,6.0,3.0,0.0,10.4,93.0,7.6,0.0,4.0,3.0,89.92333940239457,,,,,14.0,46.0,11.0,1.0,0,0,0,0,-76.78498257336923,-0.16089810907442298,0.0,0.8,,,0,0,0,0,1,0,,,,0,1.0,1,0,medium,medium,2,10,2024,1,0,0,0,0,0,0,1,0,0,1,0,1,4,5,1,1,1,1
5637,2024-2025,11,2024-10-23 19:00:00,SV Wehen Wiesbaden,Dynamo Dresden,6,3,1,0,H,,,1587.0755454952978,0.5439246180749607,6.0,17.0,1.6,2.6,1582.2538091703664,0.532486586245452,6.0,18.0,1.6,1.2,3.02,3.63,2.18,0.33112582781456956,0.27548209366391185,0.4587155963302752,50.0,7.0,2.0,2.0,414.0,76.0,12.0,8.0,10.0,8.0,0.0,0.0,50.0,11.0,4.0,2.0,412.0,82.0,15.0,9.0,21.0,6.0,4.0,0.0,10.0,84.0,7.9,0.0,4.0,3.0,402.47838179550246,,,,,4.0,62.0,19.0,18.0,11,1,2,8,4.821736324931408,0.011438031829508755,0.0,-1.4000000000000001,,,0,0,0,0,1,0,0.09090909090909091,0.18181818181818182,0.7272727272727273,11,1.0,1,0,medium,medium,2,10,2024,1,0,0,0,0,0,0,1,1,0,0,2,1,0,1,1,1,1,1
5638,2024-2025,11,2024-10-23 19:00:00,Alemannia Aachen,SpVgg Unterhaching,32,7,3,1,H,,,1430.9509154615623,0.45191442344958316,6.0,13.0,0.6,1.0,1495.2750729146937,0.3025224179523557,3.0,10.0,1.0,2.0,1.79,3.82,4.17,0.5586592178770949,0.2617801047120419,0.23980815347721823,57.0,6.0,3.0,0.0,487.0,80.0,11.0,11.0,10.0,3.0,0.0,0.0,43.0,15.0,5.0,3.0,367.0,68.0,11.0,5.0,13.0,6.0,3.0,0.0,12.1,82.0,6.45,0.0,4.0,2.0,,,,,,9.0,55.0,16.0,1.0,2,0,0,2,-64.32415745313142,0.14939200549722748,3.0,0.6,,,0,0,0,0,1,0,0.0,0.0,1.0,2,2.0,1,0,medium,short,2,10,2024,1,0,0,0,0,0,0,1,1,0,0,2,3,1,4,1,1,1,1
5639,2024-2025,11,2024-10-23 19:00:00,Rot-Weiss Essen,SC Verl,66,59,1,3,A,,,1528.2191971278883,0.42682829533508304,8.0,12.0,2.0,1.6,1508.765500051855,0.3377390385724925,4.0,10.0,1.0,1.6,2.23,3.72,2.93,0.4484304932735426,0.26881720430107525,0.341296928327645,,,,,,,,,,,,,,,,,,,,,,,,,11.9,85.0,9.0,0.0,3.0,4.0,58.37338868650725,7.0,59.0,17.0,7.0,12.0,53.0,14.0,3.0,3,0,2,1,19.453697076033222,0.08908925676259055,4.0,1.0,-5.0,6.0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,3,-1.0,0,1,medium,medium,2,10,2024,1,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,1,1
5640,2024-2025,11,2024-10-23 19:00:00,TSV 1860 München,VfL Osnabrück,53,14,2,2,D,,,1512.2782765445102,0.4711173742879992,10.0,13.0,1.6,1.2,1527.9599884700663,0.2691156219981603,3.0,8.0,1.4,2.6,2.29,3.58,2.91,0.4366812227074236,0.27932960893854747,0.3436426116838488,,,,,,,,,,,,,,,,,,,,,,,,,11.2,99.0,11.0,0.05,2.0,3.0,546.0566895780821,15.0,46.0,13.0,-2.0,,,,,5,1,1,3,-15.681711925556101,0.2020017522898389,7.0,1.6000000000000003,,,0,0,0,0,0,1,0.2,0.2,0.6,5,-1.0,0,1,short,medium,2,10,2024,1,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,1,1
5641,2024-2025,12,2024-10-25 19:00:00,FC Ingolstadt 04,Borussia Dortmund II,19,16,5,3,H,,,1522.039406934716,0.3476192570317893,6.0,10.0,2.2,2.2,1518.8454763856403,0.4012476971889076,6.0,11.0,1.8,2.0,1.96,3.97,3.36,0.5102040816326531,0.2518891687657431,0.2976190476190476,46.0,24.0,8.0,5.0,311.0,77.0,17.0,11.0,19.0,5.0,2.0,0.0,54.0,16.0,9.0,3.0,374.0,74.0,12.0,2.0,9.0,2.0,3.0,0.0,9.7,96.0,7.9,0.0,3.0,3.0,,10.0,54.0,14.0,14.0,11.0,54.0,14.0,5.0,5,2,2,1,3.1939305490757306,-0.05362844015711832,0.0,0.19999999999999996,-1.0,0.0,0,0,0,0,0,0,0.4,0.4,0.2,5,0.0,0,0,medium,medium,4,10,2024,0,0,1,0,0,0,0,1,1,0,0,2,5,3,8,1,1,1,1
5642,2024-2025,12,2024-10-26 14:00:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,,,1587.9666308212293,0.6348702655895534,10.0,18.0,1.8,1.2,1449.87976479242,0.5095514771238151,9.0,13.0,1.2,0.6,1.65,3.92,4.99,0.6060606060606061,0.25510204081632654,0.2004008016032064,42.0,19.0,5.0,0.0,252.0,59.0,17.0,10.0,12.0,12.0,0.0,1.0,58.0,10.0,4.0,2.0,355.0,70.0,16.0,2.0,16.0,8.0,0.0,0.0,17.9,69.0,8.6,0.05,2.0,2.0,220.2540225182408,14.0,46.0,11.0,1.0,,,,,2,0,1,1,138.08686602880925,0.1253187884657383,1.0,1.1102230246251565e-16,,,0,0,0,0,0,1,0.0,0.5,0.5,2,0.0,0,0,short,short,5,10,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5643,2024-2025,12,2024-10-26 14:00:00,VfL Osnabrück,1. FC Saarbrücken,14,21,1,1,D,,,1527.2383089550542,0.2930710452871825,4.0,9.0,1.4,2.4,1618.6354305174084,0.6282063069258935,10.0,17.0,1.4,1.2,2.6,3.65,2.49,0.3846153846153846,0.273972602739726,0.4016064257028112,54.0,18.0,5.0,0.0,452.0,85.0,11.0,13.0,11.0,12.0,2.0,0.0,46.0,5.0,1.0,1.0,405.0,80.0,22.0,9.0,13.0,3.0,2.0,0.0,18.3,67.0,7.4,0.0,2.0,3.0,347.019816528029,,,,,5.0,60.0,15.0,17.0,9,7,2,0,-91.39712156235419,-0.33513526163871105,-6.0,-1.2,,,0,0,0,0,1,0,0.7777777777777778,0.2222222222222222,0.0,9,-1.0,0,1,short,medium,5,10,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5644,2024-2025,12,2024-10-26 14:00:00,Hansa Rostock,Rot-Weiss Essen,24,66,4,0,H,Ostseestadion,,1552.791143172133,0.30433970576348474,6.0,9.0,1.6,1.6,1511.3242563268882,0.38194274019468777,7.0,12.0,1.8,1.8,1.99,3.71,3.49,0.5025125628140703,0.2695417789757412,0.28653295128939826,29.0,12.0,5.0,2.0,211.0,61.0,21.0,7.0,19.0,3.0,4.0,1.0,71.0,26.0,5.0,3.0,481.0,84.0,21.0,6.0,15.0,10.0,5.0,0.0,11.8,95.0,7.2,0.0,3.0,2.0,447.9834253365827,,,,,7.0,59.0,17.0,7.0,0,0,0,0,41.466886845244744,-0.07760303443120303,-1.0,0.0,,,0,0,0,0,1,0,,,,0,1.0,1,0,medium,short,5,10,2024,0,0,0,0,0,0,0,1,1,0,0,2,4,0,4,1,1,1,1
5645,2024-2025,12,2024-10-26 14:00:00,SpVgg Unterhaching,Viktoria Köln,7,55,1,1,D,,,1476.346223583836,0.2707089538015172,2.0,10.0,0.8,2.2,1518.515134369499,0.44867393403512223,4.0,16.0,2.0,2.4,2.73,3.57,2.42,0.3663003663003663,0.2801120448179272,0.4132231404958678,58.0,18.0,8.0,5.0,457.0,88.0,18.0,5.0,17.0,9.0,2.0,0.0,42.0,8.0,2.0,2.0,330.0,76.0,16.0,8.0,11.0,2.0,1.0,0.0,15.4,76.0,10.6,0.0,2.0,3.0,,9.0,55.0,16.0,1.0,13.0,49.0,13.0,-6.0,6,2,3,1,-42.168910785663,-0.17796498023360502,-2.0,-1.0000000000000002,-4.0,6.0,0,0,0,0,0,0,0.3333333333333333,0.5,0.16666666666666666,6,-1.0,0,1,short,medium,5,10,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5646,2024-2025,12,2024-10-26 14:00:00,Dynamo Dresden,Hannover II,3,68,2,1,H,,,1566.4758440795242,0.42488319837150296,5.0,15.0,1.4,1.2,1486.14087020608,0.3857316284030426,7.0,11.0,1.8,1.4,1.44,4.87,6.21,0.6944444444444444,0.2053388090349076,0.1610305958132045,50.0,14.0,6.0,5.0,311.0,73.0,24.0,8.0,14.0,4.0,1.0,0.0,50.0,11.0,5.0,2.0,326.0,72.0,18.0,13.0,14.0,6.0,2.0,0.0,16.95,65.0,13.7,0.0,2.0,2.0,313.5876589739549,4.0,62.0,19.0,18.0,,,,,0,0,0,0,80.33497387344414,0.039151569968460365,-2.0,-0.20000000000000018,,,0,0,0,0,0,1,,,,0,0.0,0,0,short,short,5,10,2024,0,0,0,0,0,0,0,1,1,0,0,2,2,1,3,1,1,1,1
5647,2024-2025,12,2024-10-26 16:30:00,SC Verl,SV Sandhausen,59,8,1,1,D,,,1525.6604408528551,0.441787343508177,7.0,12.0,1.4,1.4,1602.8346648853258,0.6146171007841338,9.0,19.0,1.6,1.2,2.31,3.63,2.85,0.4329004329004329,0.27548209366391185,0.3508771929824561,37.0,9.0,3.0,3.0,306.0,68.0,25.0,13.0,8.0,3.0,1.0,0.0,63.0,8.0,4.0,3.0,552.0,80.0,10.0,6.0,12.0,7.0,3.0,0.0,20.2,70.0,7.9,0.0,2.0,3.0,255.65947088305725,12.0,53.0,14.0,3.0,8.0,56.0,15.0,1.0,2,0,2,0,-77.17422403247065,-0.17282975727595679,-2.0,-0.40000000000000013,4.0,-3.0,0,0,0,0,0,0,0.0,1.0,0.0,2,-1.0,0,1,short,medium,5,10,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5648,2024-2025,12,2024-10-27 13:30:00,Energie Cottbus,TSV 1860 München,41,53,5,1,H,,,1546.7425119659533,0.6930980336954069,11.0,20.0,2.6,1.0,1512.9999560595222,0.47383015530152756,8.0,14.0,1.8,1.6,2.14,3.77,3.05,0.4672897196261682,0.26525198938992045,0.3278688524590164,52.0,9.0,3.0,1.0,397.0,81.0,21.0,5.0,10.0,6.0,2.0,0.0,48.0,15.0,5.0,0.0,367.0,79.0,15.0,3.0,13.0,14.0,2.0,0.0,15.9,67.0,15.8,0.0,4.0,3.0,445.10813448981685,,,,,15.0,46.0,13.0,-2.0,2,0,0,2,33.74255590643111,0.21926787839387935,3.0,1.4000000000000001,,,0,0,0,0,1,0,0.0,0.0,1.0,2,1.0,1,0,medium,medium,6,10,2024,0,0,0,0,0,0,0,1,1,0,0,2,5,1,6,1,1,1,1
5649,2024-2025,12,2024-10-27 16:30:00,VfB Stuttgart II,Erzgebirge Aue,4,10,0,1,A,,,1406.8113697019867,0.3124135900254565,4.0,11.0,1.4,1.6,1562.3760491395308,0.3246416637434631,3.0,13.0,0.8,2.2,2.48,3.55,2.66,0.40322580645161293,0.28169014084507044,0.37593984962406013,,,,,,,,,,,,,,,,,,,,,,,,,15.6,78.0,2.7,0.0,4.0,4.0,,,,,,6.0,60.0,16.0,4.0,4,0,0,4,-155.5646794375441,-0.012228073718006605,1.0,1.2,,,0,0,0,0,1,0,0.0,0.0,1.0,4,0.0,0,0,medium,medium,6,10,2024,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
5650,2024-2025,12,2024-10-27 19:30:00,SV Waldhof Mannheim,SV Wehen Wiesbaden,56,6,2,2,D,,,1542.400658387417,0.5811410999808454,10.0,15.0,1.2,0.4,1602.85351058614,0.6262903066071406,9.0,19.0,1.6,2.0,2.42,3.48,2.78,0.4132231404958678,0.28735632183908044,0.3597122302158274,,,,,,,,,,,,,,,,,,,,,,,,,12.65,89.5,3.95,0.0,5.0,4.0,62.164238046584835,16.0,43.0,11.0,-9.0,,,,,5,1,2,2,-60.452852198722894,-0.04514920662629518,1.0,1.1999999999999997,,,0,0,0,0,0,1,0.2,0.4,0.4,5,1.0,1,0,normal,medium,6,10,2024,0,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,1,1
5651,2024-2025,13,2024-11-01 19:00:00,Viktoria Köln,VfB Stuttgart II,55,4,2,0,H,,,1516.5826641154329,0.4021401478814856,5.0,14.0,2.2,2.4,1397.5321486937203,0.2279532287847108,1.0,8.0,0.8,1.8,2.31,3.51,2.94,0.4329004329004329,0.2849002849002849,0.3401360544217687,34.0,9.0,4.0,3.0,308.0,75.0,19.0,7.0,14.0,2.0,4.0,0.0,66.0,13.0,6.0,4.0,594.0,88.0,6.0,5.0,13.0,4.0,3.0,0.0,9.5,96.0,5.8,0.0,6.0,5.0,,13.0,49.0,13.0,-6.0,,,,,0,0,0,0,119.05051542171259,0.1741869190967748,4.0,0.8000000000000003,,,0,0,0,0,0,1,,,,0,1.0,1,0,normal,normal,4,11,2024,0,0,1,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
5652,2024-2025,13,2024-11-02 14:00:00,Erzgebirge Aue,1. FC Saarbrücken,10,21,1,1,D,,,1571.6552701477972,0.3956628077793111,3.0,13.0,0.6,2.0,1614.520912991483,0.6143995084623194,8.0,18.0,1.4,1.4,2.7,3.45,2.53,0.37037037037037035,0.2898550724637681,0.3952569169960475,52.0,12.0,5.0,3.0,396.0,84.0,16.0,10.0,15.0,6.0,4.0,0.0,48.0,15.0,7.0,1.0,376.0,79.0,16.0,3.0,11.0,5.0,3.0,0.0,7.5,86.0,10.1,0.0,5.0,7.0,436.0579360720389,6.0,60.0,16.0,4.0,5.0,60.0,15.0,17.0,3,2,0,1,-42.86564284368592,-0.21873670068300827,-5.0,-1.4,1.0,0.0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,3,-2.0,0,1,normal,normal,5,11,2024,0,0,1,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5653,2024-2025,13,2024-11-02 14:00:00,FC Ingolstadt 04,Dynamo Dresden,19,3,1,1,D,,,1537.8923251405247,0.46783079633666863,9.0,13.0,2.6,2.0,1578.8408327280224,0.48536287414229023,5.0,15.0,1.2,1.4,2.86,3.82,2.23,0.3496503496503497,0.2617801047120419,0.4484304932735426,64.0,23.0,5.0,4.0,466.0,79.0,15.0,4.0,9.0,9.0,5.0,0.0,36.0,12.0,5.0,3.0,272.0,69.0,17.0,12.0,16.0,2.0,5.0,0.0,10.4,78.0,10.2,0.0,7.0,7.0,,10.0,54.0,14.0,14.0,4.0,62.0,19.0,18.0,6,2,1,3,-40.948507587497716,-0.017532077805621604,4.0,0.8,6.0,-8.0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.5,6,0.0,0,0,normal,normal,5,11,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5654,2024-2025,13,2024-11-02 14:00:00,Rot-Weiss Essen,Energie Cottbus,66,41,4,0,H,,,1497.2248610607828,0.29017064602082937,4.0,9.0,1.2,2.4,1561.1934769876316,0.7769787888202044,11.0,23.0,2.6,0.8,2.36,4.08,2.57,0.42372881355932207,0.24509803921568626,0.38910505836575876,,,,,,,,,,,,,,,,,,,,,,,,,10.8,74.0,12.6,0.0,7.0,6.0,501.90344902746665,7.0,59.0,17.0,7.0,,,,,0,0,0,0,-63.96861592684877,-0.48680814279937507,-7.0,-3.0,,,0,0,0,0,0,1,,,,0,1.0,1,0,normal,normal,5,11,2024,0,0,0,0,0,0,0,1,1,0,0,2,4,0,4,0,1,1,1
5655,2024-2025,13,2024-11-02 14:00:00,SV Sandhausen,TSV 1860 München,8,53,0,3,A,,,1599.3379806274456,0.550632617845184,7.0,17.0,1.0,0.8,1498.548991037844,0.4240018524560656,5.0,14.0,1.8,2.6,2.19,3.65,3.06,0.4566210045662101,0.273972602739726,0.32679738562091504,46.0,14.0,7.0,4.0,400.0,74.0,15.0,15.0,7.0,6.0,1.0,0.0,54.0,9.0,1.0,1.0,481.0,79.0,18.0,11.0,11.0,4.0,2.0,0.0,12.8,73.5,14.05,0.0,6.0,6.0,282.36948729941736,8.0,56.0,15.0,1.0,15.0,46.0,13.0,-2.0,2,1,1,0,100.78898958960167,0.12663076538911844,2.0,1.0,-7.0,10.0,0,0,0,0,0,0,0.5,0.5,0.0,2,0.0,0,0,normal,normal,5,11,2024,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1,1,1,1
5656,2024-2025,13,2024-11-02 14:00:00,Hansa Rostock,VfL Osnabrück,24,14,2,0,H,Ostseestadion,,1566.8905384382383,0.42910255224770655,6.0,12.0,1.6,1.4,1531.3528264809795,0.3145072998971301,5.0,10.0,1.2,1.6,2.13,3.61,3.25,0.4694835680751174,0.2770083102493075,0.3076923076923077,46.0,13.0,4.0,1.0,397.0,77.0,15.0,7.0,15.0,6.0,4.0,0.0,54.0,6.0,1.0,0.0,464.0,78.0,17.0,10.0,16.0,3.0,5.0,0.0,9.8,58.0,6.5,0.0,7.0,7.0,336.1237172199404,,,,,,,,,14,4,5,5,35.53771195725881,0.11459525235057644,1.0,0.6000000000000003,,,0,0,0,0,1,1,0.2857142857142857,0.35714285714285715,0.35714285714285715,14,0.0,0,0,normal,normal,5,11,2024,0,0,1,0,0,0,0,1,1,0,0,2,2,0,2,1,1,1,1
5657,2024-2025,13,2024-11-02 16:30:00,Alemannia Aachen,Hannover II,32,68,0,0,D,,,1455.9239487802713,0.49102025673310434,9.0,13.0,1.4,0.8,1473.775881557582,0.345167826833873,7.0,11.0,2.0,1.6,2.11,3.73,3.22,0.47393364928909953,0.2680965147453083,0.3105590062111801,44.0,7.0,1.0,1.0,373.0,76.0,11.0,8.0,12.0,3.0,2.0,1.0,56.0,15.0,4.0,1.0,466.0,81.0,20.0,8.0,7.0,9.0,1.0,0.0,11.6,86.0,13.05,0.0,7.0,7.0,308.2475341735353,,,,,,,,,0,0,0,0,-17.851932777310594,0.14585242989923136,2.0,0.19999999999999996,,,0,0,0,0,1,1,,,,0,0.0,0,0,normal,normal,5,11,2024,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
5658,2024-2025,13,2024-11-03 13:30:00,SpVgg Unterhaching,SV Waldhof Mannheim,7,56,1,1,D,,,1478.2786938379022,0.24289008655236363,3.0,8.0,0.8,1.6,1545.1568564057989,0.5722837108338856,10.0,16.0,1.6,0.8,3.21,3.55,2.16,0.3115264797507788,0.28169014084507044,0.4629629629629629,65.0,19.0,4.0,4.0,570.0,82.0,13.0,8.0,10.0,12.0,1.0,0.0,35.0,9.0,3.0,3.0,325.0,73.0,19.0,10.0,13.0,0.0,1.0,0.0,11.4,73.0,3.4,0.0,7.0,6.0,,9.0,55.0,16.0,1.0,16.0,43.0,11.0,-9.0,6,3,1,2,-66.87816256789665,-0.32939362428152197,-7.0,-1.6,-7.0,12.0,0,0,0,0,0,0,0.5,0.16666666666666666,0.3333333333333333,6,1.0,1,0,normal,normal,6,11,2024,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1
5659,2024-2025,13,2024-11-03 16:30:00,SV Wehen Wiesbaden,Arminia Bielefeld,6,30,0,0,D,,,1600.097312567758,0.5610782613688771,10.0,17.0,1.8,2.0,1581.922446833378,0.5687559460029946,11.0,16.0,2.0,0.8,2.79,3.43,2.46,0.35842293906810035,0.29154518950437314,0.4065040650406504,71.0,22.0,8.0,4.0,620.0,85.0,8.0,4.0,12.0,6.0,1.0,0.0,29.0,8.0,5.0,2.0,254.0,60.0,13.0,9.0,13.0,2.0,4.0,1.0,11.6,73.0,6.8,0.0,6.0,8.0,218.69468650235748,,,,,14.0,46.0,11.0,1.0,6,1,3,2,18.17486573438009,-0.007677684634117554,-1.0,-1.4,,,0,0,0,0,1,0,0.16666666666666666,0.5,0.3333333333333333,6,-2.0,0,1,normal,long,6,11,2024,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
5660,2024-2025,13,2024-11-03 19:30:00,Borussia Dortmund II,SC Verl,16,59,3,1,H,,,1502.9925581798316,0.3590522152258613,6.0,11.0,2.2,2.4,1529.1571251107353,0.4303822457039692,8.0,12.0,1.6,1.0,2.95,3.71,2.22,0.3389830508474576,0.2695417789757412,0.4504504504504504,74.0,23.0,7.0,1.0,640.0,85.0,16.0,8.0,11.0,10.0,2.0,0.0,26.0,8.0,5.0,2.0,221.0,56.0,18.0,17.0,14.0,5.0,3.0,0.0,6.7,95.0,7.6,0.0,9.0,8.0,37.623745735726274,11.0,54.0,14.0,5.0,12.0,53.0,14.0,3.0,4,3,0,1,-26.164566930903675,-0.07133003047810793,-2.0,-0.7999999999999998,-1.0,1.0,0,0,0,0,0,0,0.75,0.0,0.25,4,1.0,1,0,long,long,6,11,2024,0,0,1,0,0,0,0,1,1,0,0,2,3,1,4,1,1,1,1
5661,2024-2025,14,2024-11-08 19:00:00,SC Verl,Hansa Rostock,59,24,1,0,H,,,1511.954474924482,0.36792070982237624,8.0,11.0,1.6,1.2,1581.2596500152938,0.5235430076670659,9.0,14.0,1.8,1.0,2.43,3.47,2.8,0.4115226337448559,0.2881844380403458,0.35714285714285715,40.0,20.0,9.0,1.0,322.0,80.0,13.0,8.0,19.0,8.0,2.0,0.0,60.0,12.0,4.0,3.0,505.0,87.0,7.0,3.0,10.0,5.0,1.0,0.0,5.9,88.0,1.4,0.0,4.0,6.0,397.5557496742569,12.0,53.0,14.0,3.0,,,,,2,0,0,2,-69.30517509081187,-0.15562229784468962,-1.0,-0.3999999999999999,,,0,0,0,0,0,1,0.0,0.0,1.0,2,-2.0,0,1,medium,normal,4,11,2024,0,0,1,0,0,0,0,1,1,0,0,2,1,0,1,1,1,1,1
5662,2024-2025,14,2024-11-09 14:00:00,VfL Osnabrück,Dynamo Dresden,14,3,0,3,A,,,1516.983714903924,0.22982676269588667,5.0,7.0,1.0,1.6,1576.963767545372,0.48657758865882045,5.0,16.0,1.4,1.6,2.97,3.79,2.19,0.33670033670033667,0.2638522427440633,0.4566210045662101,55.0,10.0,3.0,0.0,340.0,76.0,20.0,4.0,11.0,5.0,2.0,0.0,45.0,12.0,2.0,2.0,280.0,72.0,15.0,5.0,18.0,7.0,5.0,0.0,6.4,82.0,6.0,0.0,7.0,7.0,415.02215005661964,,,,,4.0,62.0,19.0,18.0,7,0,3,4,-59.98005264144808,-0.25675082596293375,0.0,-0.3999999999999999,,,0,0,0,0,1,0,0.0,0.42857142857142855,0.5714285714285714,7,0.0,0,0,normal,normal,5,11,2024,0,0,1,0,0,0,0,1,0,0,1,0,0,3,3,1,1,1,1
5663,2024-2025,14,2024-11-09 14:00:00,Energie Cottbus,Borussia Dortmund II,41,16,3,3,D,,,1542.2804552651628,0.643664433889935,8.0,20.0,1.8,1.4,1520.195208366085,0.4608592119438215,9.0,13.0,2.6,2.2,1.76,4.28,3.93,0.5681818181818182,0.2336448598130841,0.2544529262086514,43.0,15.0,10.0,8.0,403.0,74.0,26.0,8.0,10.0,3.0,2.0,0.0,57.0,21.0,5.0,3.0,520.0,84.0,22.0,7.0,8.0,6.0,2.0,0.0,7.3,71.0,13.0,0.0,7.0,5.0,481.22853234639615,,,,,11.0,54.0,14.0,5.0,2,0,0,2,22.0852468990779,0.18280522194611348,-1.0,2.220446049250313e-16,,,0,0,0,0,1,0,0.0,0.0,1.0,2,2.0,1,0,normal,normal,5,11,2024,0,0,1,0,0,0,0,1,0,1,0,1,3,3,6,1,1,1,1
5664,2024-2025,14,2024-11-09 14:00:00,SV Sandhausen,Alemannia Aachen,8,32,4,0,H,,,1578.8224389203585,0.49272771556829253,6.0,17.0,1.0,1.4,1456.7453379409924,0.49164003703134207,9.0,14.0,1.4,0.8,2.36,3.29,3.05,0.42372881355932207,0.303951367781155,0.3278688524590164,58.0,15.0,3.0,0.0,418.0,73.0,13.0,7.0,6.0,6.0,1.0,0.0,42.0,8.0,3.0,2.0,300.0,58.0,23.0,8.0,15.0,5.0,3.0,0.0,11.45,74.0,4.15,0.0,7.0,6.0,244.52179884813833,8.0,56.0,15.0,1.0,,,,,0,0,0,0,122.07710097936615,0.001087678536950465,-3.0,-0.9999999999999998,,,0,0,0,0,0,1,,,,0,1.0,1,0,normal,normal,5,11,2024,0,0,0,0,0,0,0,1,1,0,0,2,4,0,4,1,1,1,1
5665,2024-2025,14,2024-11-09 14:00:00,1. FC Saarbrücken,SV Wehen Wiesbaden,21,6,3,1,H,,,1612.5568327941646,0.602044642357781,9.0,19.0,1.4,0.8,1599.2610917004413,0.5371284491445971,8.0,17.0,1.4,1.8,2.08,3.64,3.36,0.4807692307692307,0.2747252747252747,0.2976190476190476,50.0,16.0,6.0,2.0,440.0,85.0,12.0,5.0,19.0,6.0,4.0,0.0,50.0,10.0,3.0,1.0,434.0,84.0,14.0,9.0,12.0,8.0,3.0,1.0,9.9,86.0,3.6,0.0,7.0,5.0,130.0099125403473,5.0,60.0,15.0,17.0,,,,,13,2,4,7,13.295741093723336,0.06491619321318387,1.0,1.0,,,0,0,0,0,0,1,0.15384615384615385,0.3076923076923077,0.5384615384615384,13,2.0,1,0,normal,normal,5,11,2024,0,0,1,0,0,0,0,1,1,0,0,2,3,1,4,1,1,1,1
